"SERIALNO","SPORDER","PWGTP","WGTP","AGEP","SEX","ESR","MAR","DIS","Boro","HousingStatus","EducAttain","PreTaxIncome_PU","WAGP_adj","INTP_adj","SEMP_adj","SSP_adj","SSIP_adj","RETP_adj","MRGP_adj","RNTP_adj","NYCgov_MOOP","NYCgov_MedSpending","NYCgov_MedPremiums","NYCgov_HEAP","NYCgov_WIC","NYCgov_SNAP","NYCgov_SchoolLunch","NYCgov_SchoolBreakfast","NYCgov_Nutrition","Off_Threshold","Off_Pov_Stat","NYCgov_Threshold","NYCgov_Pov_Stat","NYCgov_PovGapIndex","NYCgov_PovGap"
1502524,1,120,121,63,2,6,5,2,4,6,3,30.22764,0,30.22764,0,0,0,0,0,1209.1056,355.9929,355.9929,0,35,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
1502539,7,111,128,41,2,6,5,2,4,6,1,18338.1016,0,0,0,0,0,0,0,1309.8644,231.4473,231.4473,0,35,0,8900,2340.8,1162,12402.8,37208,1,46330.3881179886,1,0.139549106359482,6465.3642578125
1502682,1,43,44,60,1,1,1,2,2,9,4,304896.1288,201517.6,0,0,0,0,0,1511.382,0,10790.84,827.1904,9963.648,0,0,0,0,0,0,29854,2,46330.3881179886,2,0,0
1502697,1,70,70,85,1,1,2,1,4,8,2,27910.1876,2720.4876,0,0,25189.7,0,0,0,0,1532.658,181.629,1351.029,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1502721,7,43,53,9,2,NA,5,1,2,6,1,35567.8564,0,0,0,0,0,0,0,1511.382,6121.354,1586.919,4534.436,35,0,13731,585.2,290.5,14606.7,39756,1,55670.6490923361,1,0.293228000402451,16324.193359375
1502725,1,91,91,79,1,6,1,2,2,4,2,46752.0832,0,0,0,15718.3728,0,0,0,856.4498,16262.83,1391.797,14871.04,0,0,0,0,0,0,18774,2,32401.9996992759,1,0.020970715209842,679.493103027344
1502775,2,112,147,32,2,1,5,2,3,9,4,669642.9848,60455.28,0,0,0,0,0,2518.97,0,6001.022,1019.198,4981.824,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1502959,2,113,98,23,2,6,1,2,4,4,4,58440.104,0,0,0,0,0,0,0,1309.8644,942.3951,394.3944,548.0007,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1502964,1,78,78,69,2,6,2,2,2,3,2,15617.614,0,0,0,15617.614,0,0,0,675.08396,1480.764,129.735,1351.029,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1502967,6,244,306,43,2,6,5,2,3,4,3,89473.8144,0,0,0,0,0,0,0,1209.1056,639.3342,639.3342,0,35,0,5759,1170.4,0,6929.4,33763,2,46330.3881179886,2,0,0
1503072,1,89,88,30,1,1,5,2,2,6,3,35265.58,35265.58,0,0,0,0,0,0,1511.382,3310.838,72.6516,3238.186,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1503169,1,133,133,64,2,1,2,2,3,4,4,50500.31056,0,20.15176,34257.992,16222.1668,0,0,0,1914.4172,3810.515,2850.019,960.4957,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1503207,1,37,37,80,2,6,2,2,1,8,3,28212.464,0,0,0,28212.464,0,0,0,0,418.9092,47.74249,371.1667,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1503361,4,102,60,20,2,1,5,2,4,6,2,108416.4688,15113.82,0,0,0,0,0,0,1309.8644,10611.29,8431.737,2179.548,0,0,0,0,0,0,29854,2,46330.3881179886,2,0,0
1503500,2,102,112,24,1,1,5,2,2,6,4,130583.4048,11688.0208,0,0,0,0,0,0,1612.1408,221.0685,221.0685,0,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
1503538,1,120,120,69,1,1,3,2,3,8,4,413111.08,0,259957.704,125948.5,27204.876,0,0,0,0,3606.467,3010.89,595.5771,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1503577,1,40,40,77,1,1,1,2,2,6,3,90078.3672,0,0,31739.022,27809.4288,0,13501.6792,0,2115.9348,9594.828,6310.311,3284.517,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1503690,2,129,134,59,2,1,1,2,2,8,4,127762.1584,30227.64,0,0,0,0,0,0,0,5555.731,4206.528,1349.203,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1503807,1,83,83,37,1,1,5,2,3,4,4,605560.388,605560.388,0,0,0,0,0,0,3929.5932,5185.788,985.9861,4199.802,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1503812,1,47,47,32,2,1,5,2,2,4,4,81614.628,81614.628,0,0,0,0,0,0,1209.1056,1731.184,672.5463,1058.638,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504127,3,148,143,1,1,NA,5,2,2,6,NA,151138.2,0,0,0,0,0,0,0,3526.558,7094.865,3088.731,4006.134,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
1504188,1,183,183,51,2,1,4,2,2,4,3,30731.434,28212.464,0,0,0,0,0,0,1309.8644,62.2728,62.2728,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1504202,1,73,73,30,1,1,5,2,1,3,4,2649.95644,302.2764,0,30.22764,0,0,0,0,1108.3468,0,0,0,0,0,2037,0,0,2037,12486,1,15017.1298261508,1,0.192911624908447,2896.97900390625
1504207,1,68,68,65,2,1,4,2,1,4,3,70128.1248,38389.1028,0,0,18136.584,0,13602.438,0,1108.3468,1020.07,424.493,595.5771,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1504220,1,284,284,27,1,1,5,2,2,4,4,36273.168,36273.168,0,0,0,0,0,0,392.95932,870.7813,61.23492,809.5464,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504221,1,82,82,72,2,6,3,2,2,3,2,20655.554,0,5541.734,0,15113.82,0,0,0,1108.3468,2167.031,1680.328,486.7035,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1504237,1,78,79,78,1,6,3,2,3,8,3,17632.79,0,1914.4172,0,15718.3728,0,0,0,0,915.5555,646.5993,268.9562,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1504262,2,132,123,59,1,3,1,2,4,9,2,56727.2044,0,0,17128.996,0,0,0,1108.3468,0,4459.813,3380.375,1079.437,35,0,5984,0,0,5984,24755,2,39630.4432054192,2,0,0
1504269,1,105,106,31,2,1,3,2,2,6,2,34257.992,34257.992,0,0,0,0,0,0,654.9322,659.0538,36.3258,622.728,35,0,212,0,0,212,12486,2,15017.1298261508,2,0,0
1504276,3,138,118,53,2,6,5,2,2,1,2,55417.34,0,0,0,0,0,0,0,906.8292,13011.9,4156.709,8855.193,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
1504314,1,145,145,26,1,1,5,2,2,4,4,70531.16,70531.16,0,0,0,0,0,0,2518.97,3986.456,208.6139,3777.842,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504348,1,74,74,46,2,1,3,2,2,6,4,75569.1,75569.1,0,0,0,0,0,0,2216.6936,1208.092,803.3192,404.7732,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504354,1,190,190,60,2,1,4,2,5,9,4,61462.868,61462.868,0,0,0,0,0,1914.4172,0,3209.125,1203.941,2005.184,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504356,3,37,53,5,1,NA,5,1,1,6,1,130986.44,0,0,0,0,0,0,0,1612.1408,3737.407,661.1296,3076.277,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
1504408,2,136,114,17,2,6,5,2,1,4,1,15617.614,0,0,0,0,0,0,0,977.36036,2122.465,877.0086,1245.456,35,0,6287,585.2,290.5,7162.7,16543,1,22660.9278954915,2,0,0
1504428,1,109,109,38,1,1,5,2,2,4,4,230737.652,226707.3,0,0,0,0,0,0,1108.3468,1740.11,157.7578,1582.352,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504529,2,99,79,25,1,6,5,2,4,9,4,259957.704,0,0,0,0,0,0,957.2086,0,33.21216,33.21216,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1504536,3,62,66,9,1,NA,5,2,2,6,1,131994.028,0,0,0,0,0,0,0,2115.9348,8136.98,2065.382,6071.599,0,0,0,0,0,0,28643,2,36093.9627996357,2,0,0
1504551,2,88,98,72,2,6,1,2,1,4,4,76878.9644,0,15113.82,0,21763.9008,0,14509.2672,0,1007.588,2760.076,1620.131,1139.945,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1504582,5,487,511,5,2,NA,5,2,3,6,1,201517.6,0,0,0,0,0,0,0,3425.7992,5628.423,1580.691,4047.732,0,0,0,0,0,0,28643,2,36093.9627996357,2,0,0
1504591,1,89,89,47,2,1,1,2,3,5,4,154160.964,60455.28,0,0,0,0,0,0,1309.8644,5043.101,725.4781,4317.623,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1504649,5,153,133,27,2,6,5,1,3,5,2,56626.4456,0,0,0,0,7254.6336,10075.88,0,513.86988,482.6142,482.6142,0,35,0,8185,0,0,8185,29854,2,46330.3881179886,2,0,0
1504673,1,69,69,34,1,1,5,2,2,6,4,60455.28,60455.28,0,0,0,0,0,0,1612.1408,388.1671,388.1671,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504709,2,227,170,10,2,NA,5,2,1,5,1,68515.984,0,0,0,0,0,0,0,806.0704,5508.029,775.2964,4732.733,0,0,0,0,0,0,24424,2,30874.3311009323,2,0,0
1504833,2,156,137,41,2,1,1,2,1,8,4,77785.7936,67508.396,0,0,0,0,0,0,0,7431.014,3509.073,3921.941,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1504861,1,230,230,25,2,6,5,2,3,6,3,0,0,0,0,0,0,0,0,1612.1408,0,0,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
1504892,1,70,69,47,1,1,5,2,2,8,3,88667.744,88667.744,0,0,0,0,0,0,0,2659.049,790.8646,1868.184,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1504895,1,262,262,86,2,6,2,1,5,6,2,20353.2776,0,0,0,20353.2776,0,0,0,1612.1408,489.8794,489.8794,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1504924,2,259,295,59,2,1,1,2,5,9,2,115771.8612,35265.58,0,0,0,0,0,2518.97,0,5636.768,560.4552,5076.313,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1505036,2,129,117,75,1,6,1,2,3,8,4,106003.29554,0,1.007588,0,20756.3128,0,44333.872,0,0,1633.415,326.9322,1306.483,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1505234,1,83,83,62,2,3,1,1,1,4,3,98743.624,47356.636,0,0,0,0,0,0,765.76688,5370.989,783.5994,4587.389,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1505261,2,90,137,64,1,1,1,2,4,4,4,466513.244,0,0,401020.024,0,0,0,0,1007.588,4168.874,824.0768,3344.797,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1505284,4,61,39,51,1,1,5,2,4,6,3,42419.4548,10075.88,0,0,0,0,0,0,1511.382,2071.609,1140.63,930.9785,35,0,0,0,0,0,24755,2,39630.4432054192,1,0.096739284694195,3833.82080078125
1505291,2,89,86,62,2,6,1,2,1,8,1,228420.1996,0,0,0,0,0,0,0,0,6420.036,1457.184,4962.852,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1505318,1,209,208,63,1,1,4,1,2,3,3,9672.8448,9672.8448,0,0,0,0,0,0,816.14628,264.6594,264.6594,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,0.304261595010757,4569.1357421875
1505367,1,219,219,51,1,3,3,2,3,9,3,67508.396,0,17128.996,0,0,0,0,3022.764,0,10.3788,10.3788,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1505414,2,89,82,31,2,1,1,2,5,3,4,198494.836,104789.152,0,0,0,0,0,0,1410.6232,2906.064,166.0608,2740.003,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1505460,1,185,185,65,1,3,5,2,1,8,3,0,0,0,0,0,0,0,0,0,43.59096,43.59096,0,0,0,0,0,0,0,11511,1,15017.1298261508,1,1,15017.1298828125
1505593,1,33,33,77,1,1,5,1,4,9,2,72546.336,60455.28,0,0,12091.056,0,0,1813.6584,0,697.4554,292.6822,404.7732,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1505709,1,280,280,26,1,3,5,2,1,4,3,4937.1812,0,0,0,0,0,0,0,886.67744,0,0,0,35,0,653,0,0,653,12486,1,15017.1298261508,1,0.627746343612671,9426.9482421875
1505711,1,108,108,75,2,6,2,1,4,9,4,141062.32,0,24182.112,0,18136.584,0,42318.696,1209.1056,0,6714.046,1633.624,5080.423,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
1505726,1,55,54,65,1,1,1,2,5,8,3,44605.92076,30227.64,0,0,0,0,775.84276,0,0,1276.073,731.7054,544.3681,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1505777,1,76,76,27,2,1,5,2,3,6,4,100758.8,100758.8,0,0,0,0,0,0,3526.558,1118.835,384.0156,734.8191,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1505779,3,170,111,0,1,NA,5,2,2,4,NA,105695.9812,0,0,0,0,0,0,0,1813.6584,5860.909,879.0844,4981.824,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
1505924,1,93,93,70,2,1,5,2,1,8,3,31638.2632,11788.7796,-4836.4224,0,16725.9608,0,7959.9452,0,0,1497.142,330.0459,1167.096,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1505965,2,204,120,20,1,6,5,2,1,7,1,50379.4,0,0,0,0,0,0,0,0,987.0239,987.0239,0,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
1506221,1,70,70,27,1,1,5,2,2,6,4,75569.1,75569.1,0,0,0,0,0,0,2015.176,1419.82,174.3638,1245.456,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1506258,1,122,123,52,2,1,3,2,2,9,1,49805.07484,43326.284,0,0,0,0,0,1813.6584,0,1354.433,968.342,386.0914,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1506271,3,102,95,24,1,6,5,2,2,4,3,72546.336,2015.176,0,0,0,0,0,0,1410.6232,2394.389,1896.207,498.1824,0,0,0,0,0,0,25160,2,36093.9627996357,2,0,0
1506275,3,126,92,25,2,1,1,2,3,4,4,46550.5656,3022.764,0,0,0,0,0,0,1108.3468,98.59861,98.59861,0,0,1274.4,0,0,0,0,38905,2,52637.2038049417,2,0,0
1506322,1,89,89,67,1,6,4,2,2,3,1,38691.3792,0,0,0,18136.584,0,20554.7952,0,856.4498,2121.343,299.9474,1821.396,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1506329,2,36,30,61,2,1,1,2,4,9,2,80909.3164,54409.752,0,0,0,0,0,1511.382,0,9204.148,3876.482,5327.667,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1506334,3,74,41,33,1,1,5,2,4,6,2,74561.512,22166.936,0,0,0,0,0,0,1511.382,6763.865,399.5838,6364.281,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1506336,2,61,64,58,1,1,1,2,4,9,4,234768.004,146100.26,0,0,0,0,0,1511.382,0,6318.614,788.7889,5529.825,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1506362,4,113,129,9,1,NA,5,2,3,4,1,420164.196,0,0,0,0,0,0,0,1007.588,7422.919,3686.551,3736.368,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
1506376,1,89,89,36,2,1,5,2,2,4,2,50883.194,0,0,25189.7,0,0,0,0,1007.588,114.1668,114.1668,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1506437,1,166,165,35,2,3,4,2,3,6,4,2922.0052,6549.322,0,-5541.734,0,0,0,0,1813.6584,457.7051,457.7051,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,0.919020652770996,13801.052734375
1506554,2,58,58,48,2,1,1,1,2,6,2,28111.7052,8967.5332,0,0,0,0,0,0,906.8292,35.28792,35.28792,0,0,0,0,0,0,0,19318,2,28519.6992497817,1,0.0164481010288,469.094909667969
1506596,4,52,28,1,1,NA,5,2,4,9,NA,132800.0984,0,0,0,0,0,0,1712.8996,0,21058.8,3789.301,17269.5,0,0,0,0,0,0,33082,2,43036.3761772217,2,0,0
1506621,3,123,113,1,1,NA,5,2,4,4,NA,66500.808,0,0,0,0,0,0,0,1108.3468,705.7584,394.3944,311.364,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
1506674,1,56,56,67,2,6,5,2,4,8,3,43527.8016,0,0,0,16927.4784,0,26600.3232,0,0,1005.291,133.8865,871.4041,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1506861,1,433,433,23,2,1,5,2,1,4,4,36273.168,36273.168,0,0,0,0,0,0,1309.8644,2100.669,481.5764,1619.093,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1506893,2,94,119,29,2,1,1,2,4,6,4,241821.12,90682.92,0,0,0,0,0,0,2720.4876,5835.999,1476.903,4359.096,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1506897,1,130,131,51,1,1,1,2,4,9,2,228722.476,57432.516,0,0,0,0,0,2518.97,0,3509.073,918.5238,2590.549,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
1506904,1,67,66,67,2,6,5,2,4,6,4,24282.8708,0,0,0,16222.1668,0,8060.704,0,1511.382,2911.44,412.0384,2499.402,35,0,2328,0,0,2328,11511,2,15017.1298261508,2,0,0
1506906,2,34,31,80,1,6,1,1,4,8,1,36877.7208,0,0,0,15113.82,0,12091.056,0,0,1085.228,265.6973,819.5309,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1506912,1,31,31,88,2,6,3,1,2,3,4,10781.1916,0,0,0,0,10781.1916,0,0,191.44172,375.7126,375.7126,0,0,0,2328,0,0,2328,11511,1,15017.1298261508,1,0.008143879473209,122.297698974609
1507230,1,36,37,72,2,6,3,2,2,8,2,22973.0064,0,13803.9556,0,1612.1408,0,7556.91,0,0,2853.879,1502.85,1351.029,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1507231,1,116,116,52,1,1,5,2,3,4,4,86652.568,6045.528,0,0,0,0,0,0,957.2086,1005.706,619.6144,386.0914,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1507268,3,239,194,35,1,6,5,2,1,9,3,99751.212,0,0,0,0,0,0,272.04876,0,8619.386,2580.17,6039.216,35,0,4500,0,0,4500,25160,2,36093.9627996357,2,0,0
1507332,3,95,66,4,2,NA,5,2,4,9,1,174312.724,0,0,0,0,0,0,3022.764,0,9303.598,2962.109,6341.489,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
1507384,1,310,310,61,2,6,2,1,2,4,3,14509.2672,0,0,0,0,14509.2672,0,0,1612.1408,4.15152,4.15152,0,35,0,2522,0,0,2522,12486,2,15017.1298261508,2,0,0
1507422,2,95,50,29,1,1,5,2,1,9,2,248874.236,12091.056,0,0,0,0,0,2115.9348,0,16795.39,9232.98,7562.409,0,0,0,0,0,0,29854,2,46330.3881179886,2,0,0
1507479,1,73,74,36,2,1,5,2,2,6,4,40303.52,40303.52,0,0,0,0,0,0,1511.382,18254.11,16199.23,2054.878,0,0,0,0,0,0,12486,2,15017.1298261508,1,0.284956842660904,4279.23388671875
1507560,2,59,71,38,1,6,1,1,4,9,3,5138.6988,1612.1408,0,0,0,0,0,2619.7288,0,11.41668,11.41668,0,0,1274.4,0,0,0,0,24339,1,32401.9996992759,1,0.716453492641449,23214.525390625
1507562,2,138,99,45,2,1,5,2,4,6,3,26197.288,17128.996,0,0,0,0,0,0,886.67744,588.478,588.478,0,0,0,0,0,0,0,18774,2,32401.9996992759,1,0.454728335142136,14734.107421875
1507565,2,105,105,48,2,1,1,2,4,6,1,114663.5144,10075.88,0,0,0,0,0,0,1612.1408,1409.441,126.6214,1282.82,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
1507577,5,78,92,12,2,NA,5,2,2,6,1,19950.2424,0,0,0,0,0,0,0,2115.9348,43.59096,43.59096,0,35,0,5131,1755.6,0,6886.6,35920,1,43036.3761772217,1,0.187409266829491,8065.41552734375
1507816,3,168,131,25,2,1,5,2,4,9,3,292200.52,40303.52,0,0,0,0,0,2518.97,0,5905.579,1824.593,4080.986,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1507882,2,156,133,41,2,2,5,2,2,8,4,113857.444,80607.04,0,0,0,0,0,0,0,11415.5,1246.494,10169,0,0,0,0,0,0,25160,2,36093.9627996357,2,0,0
1507923,1,133,134,77,1,6,1,1,1,9,1,214817.7616,0,0,0,25189.7,0,30227.64,1712.8996,0,9257.724,1852.616,7405.108,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1507969,1,197,196,68,1,1,3,2,4,9,4,116779.4492,100758.8,16020.6492,0,0,0,0,3022.764,0,2552.147,933.0542,1619.093,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1507976,1,109,109,43,2,1,5,2,2,6,4,120910.56,120910.56,0,0,0,0,0,0,1813.6584,5772.688,1787.229,3985.459,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508008,3,44,36,28,1,1,5,2,4,8,4,177335.488,110834.68,0,0,0,0,0,0,0,4277.851,702.6448,3575.206,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
1508034,1,330,329,72,2,6,3,2,1,8,4,54006.7168,0,0,0,24585.1472,0,29421.5696,0,0,2713.558,365.3338,2348.224,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1508070,1,59,59,88,2,6,2,2,2,8,2,52596.0936,0,0,0,19144.172,0,33451.9216,0,0,4636.002,3329.519,1306.483,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1508096,2,75,50,39,2,1,5,2,3,6,4,201517.6,201517.6,0,0,0,0,0,0,2317.4524,79.29403,58.12128,21.17275,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508104,3,71,49,25,1,1,5,2,3,4,4,105796.74,100758.8,5037.94,0,0,0,0,0,2922.0052,1266.214,269.8488,996.3649,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508127,2,140,100,54,1,1,5,2,4,4,2,151138.2,50379.4,0,0,0,0,0,0,1511.382,3376.431,482.6142,2893.817,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1508154,2,411,257,25,2,1,5,2,3,4,4,30227.64,30227.64,0,0,0,0,0,0,1914.4172,2623.761,132.8486,2490.912,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508206,1,36,36,82,2,6,2,2,3,8,4,292200.52,0,259957.704,0,27204.876,0,5037.94,0,0,1613.613,262.5836,1351.029,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1508218,1,75,75,51,2,6,5,1,2,6,3,18136.584,0,0,0,18136.584,0,0,0,816.14628,61.23492,61.23492,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508444,2,69,66,33,2,1,1,2,4,8,4,169577.0604,80607.04,0,0,0,0,0,0,0,2276.59,1520.494,756.0956,35,0,192,0,0,192,16072,2,21174.1530548727,2,0,0
1508575,1,117,117,28,2,1,5,1,3,4,4,110834.68,110834.68,0,0,0,0,0,0,2115.9348,1040.994,44.62884,996.3649,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508586,1,66,67,58,1,6,5,1,4,4,1,0,0,0,0,0,0,0,0,604.5528,467.046,467.046,0,35,0,2522,0,0,2522,12486,1,15017.1298261508,1,0.747771978378296,11229.388671875
1508592,1,99,99,55,1,6,1,1,1,3,2,1309.8644,0,0,0,0,0,0,0,1209.1056,355.9929,355.9929,0,0,0,0,0,0,0,18774,1,32401.9996992759,1,0.531007170677185,17205.693359375
1508658,2,58,57,65,2,1,1,2,5,8,4,118391.59,77584.276,0,0,0,0,0,0,0,4168.749,3471.708,697.0403,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
1508712,2,56,38,35,2,1,4,2,4,9,2,56928.722,11486.5032,0,0,0,0,0,1612.1408,0,4546.953,436.9475,4110.005,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
1508777,1,326,326,29,2,1,5,2,3,3,1,14106.232,14106.232,0,0,0,0,0,0,1511.382,0,0,0,0,0,0,0,0,0,12486,2,15017.1298261508,1,0.032171234488487,483.119598388672
1508805,1,117,117,64,1,6,3,2,2,3,3,9874.3624,0,0,0,9874.3624,0,0,0,1511.382,6837.554,6837.554,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,0.527455568313599,7920.86865234375
1508812,1,87,87,75,2,6,5,2,4,8,2,59246.1744,0,4836.4224,0,20857.0716,0,33552.6804,0,0,1706.067,399.5838,1306.483,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
1508828,1,90,90,28,1,1,5,2,3,6,4,151138.2,151138.2,0,0,0,0,0,0,2821.2464,2742.121,2310.321,431.7996,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508833,1,66,66,19,1,6,5,2,2,8,2,11083.468,0,0,0,0,0,0,0,0,129.735,129.735,0,0,0,0,0,0,0,18774,1,32401.9996992759,2,0,0
1508846,1,87,87,46,1,1,1,2,3,9,3,382883.44,201517.6,0,100758.8,0,0,0,1007.588,0,10097.53,2002.071,8095.464,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1508899,1,116,116,61,2,1,1,2,3,8,4,1211120.776,605560.388,0,0,0,0,0,0,0,3221.58,1403.214,1818.366,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1508974,1,52,52,40,1,1,5,2,4,8,1,90682.92,90682.92,0,0,0,0,0,0,0,948.6224,350.8035,597.8189,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1508976,1,67,67,41,1,1,1,2,5,9,3,116880.208,71538.748,0,0,0,0,0,2216.6936,0,18861.39,179.5532,18681.84,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
1509053,1,79,79,60,1,1,1,2,4,9,3,65493.22,0,0,15113.82,0,0,0,1511.382,0,2276.404,747.2737,1529.13,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
1509092,1,324,324,48,2,1,3,2,5,6,3,50379.4,50379.4,0,0,0,0,0,0,1007.588,2824.072,233.523,2590.549,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1509130,1,110,109,28,2,1,5,2,3,6,4,75569.1,75569.1,0,0,0,0,0,0,2216.6936,446.2884,238.7124,207.576,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1509153,1,173,172,39,2,1,5,2,2,6,2,80607.04,0,0,80607.04,0,0,0,0,1108.3468,1812.138,672.5463,1139.592,0,0,0,0,0,0,16543,2,22660.9278954915,2,0,0
1509202,5,201,138,21,2,6,5,2,1,8,2,102471.6996,0,0,0,0,0,0,0,0,6996.349,6267.757,728.5918,0,0,2328,0,0,2328,34473,2,49526.8626664041,2,0,0
1509209,2,88,92,48,1,3,4,2,4,4,2,50983.9528,0,0,0,0,0,10680.4328,0,1612.1408,250.1291,250.1291,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1509305,1,226,226,50,1,1,5,2,5,9,3,130875.60532,129978.852,896.75332,0,0,0,0,3022.764,0,6455.613,228.3336,6227.28,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
1509374,1,94,94,95,2,6,2,1,2,6,4,8665.2568,0,0,0,0,8665.2568,0,0,181.36584,772.1828,772.1828,0,35,0,2134,0,0,2134,11511,1,15017.1298261508,1,0.332290917634964,4990.0556640625
